id,city,city_name,name,category,instructions,large_sticker,source_title,source_url,source_page,official_page_url,official_page_updated,manual_date,verified_at,eco_plaza_hint
naka-137,nakatsugawa,中津川市,牛乳パック,資源となるごみ,水洗いをし、切り開いて出す。 リサイクルＢＯＸ、学校等の資源回収へ出す。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-138,nakatsugawa,中津川市,給油ポンプ（電動）,燃えないごみ,電池は取りはずして、有害ごみ｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-139,nakatsugawa,中津川市,鏡台（ドレッサー）,大型ごみ,,１台,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-140,nakatsugawa,中津川市,金庫（耐火性）,引取りできないごみ,手提げ金庫であれば、燃えないごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-141,nakatsugawa,中津川市,空気入れ（金属製）,燃えないごみ,圧力容器があるものは、硬質ごみ｡ プラスチック製のものは、燃えるごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-142,nakatsugawa,中津川市,空気清浄機,燃えないごみ,電気コードは切って、硬質ごみ｡指定袋に収まらないものは、大型 ごみ。フロン等ガスを使用している機器については、引取り不可。,１台,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-143,nakatsugawa,中津川市,クーラーボックス,大型ごみ,40cm以下であれば、燃えるごみ。,１個,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-144,nakatsugawa,中津川市,釘類,燃えないごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-145,nakatsugawa,中津川市,草刈機,引取りできないごみ,廃棄物処理業者、販売店などへ相談｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-146,nakatsugawa,中津川市,草刈機の刃,硬質ごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-147,nakatsugawa,中津川市,草花,燃えるごみ,40cm以下に切ること。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-148,nakatsugawa,中津川市,鎖（鉄製）,硬質ごみ,長いものは、大型ごみ。 プラスチック製のもで40cm以下であれば、燃えるごみ｡,１本,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-149,nakatsugawa,中津川市,櫛（木・プラスチック製）,燃えるごみ,金属製のものは、燃えないごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-150,nakatsugawa,中津川市,串（竹製）,燃えるごみ,金属製のものは、燃えないごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-151,nakatsugawa,中津川市,薬（医薬品）,燃えるごみ,飲み忘れなどで薬がたくさん余る場合は、主治医に相談。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-152,nakatsugawa,中津川市,薬の容器（プラスチック製）,燃えるごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-153,nakatsugawa,中津川市,口紅ケース（金属製）,燃えないごみ,プラスチック製のものは、燃えるごみ｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-154,nakatsugawa,中津川市,靴,燃えるごみ,スパイクなどの金属の部分ははずして、燃えないごみ｡ 安全靴で、つま先に鉄板が入っているものは、燃えないごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-155,nakatsugawa,中津川市,クッキングペーパー,燃えるごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-156,nakatsugawa,中津川市,クッション,燃えるごみ,40cmを超えるものは、大型ごみ。,１個,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-157,nakatsugawa,中津川市,グラスウール,引取りできないごみ,廃棄物処理業者、販売店などへ相談｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-158,nakatsugawa,中津川市,クリスマスツリー（木・ プラスチック製）,燃えるごみ,電気コードは切って、硬質ごみ｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-159,nakatsugawa,中津川市,クリップ,燃えないごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-160,nakatsugawa,中津川市,クリーンヒーター,大型ごみ,,１台,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-161,nakatsugawa,中津川市,車椅子（電動）,引取りできないごみ,電動でないものは、大型ごみ。,１台,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-162,nakatsugawa,中津川市,グレーチング,大型ごみ,家庭用に限る。,１個,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,15,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-163,nakatsugawa,中津川市,グローブ,燃えるごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-164,nakatsugawa,中津川市,グローランプ（点灯管）,燃えないごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-165,nakatsugawa,中津川市,黒マルチ,引取りできないごみ,廃棄物処理業者、販売店、農協などへ相談｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-166,nakatsugawa,中津川市,鍬,硬質ごみ,木製の柄の部分は、40cm以下に切って、燃えるごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-167,nakatsugawa,中津川市,燻蒸式殺虫剤,有害ごみ,未使用のものは、引取り不可。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-168,nakatsugawa,中津川市,軍手,燃えるごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-169,nakatsugawa,中津川市,携行缶（ポリ製）,燃えるごみ,中身を完全に抜き、ふたを外して出す｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-170,nakatsugawa,中津川市,蛍光灯（管）,有害ごみ,紙カバーを外し、束ねずにそのままコンテナに出す｡ 割れてしまったものは、燃えないごみの袋に入れてコンテナに出す。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-171,nakatsugawa,中津川市,計算機・電卓,燃えないごみ,電池は外して、有害ごみ｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-172,nakatsugawa,中津川市,珪藻土（けいそうど）製品,大型ごみ,珪藻土のバスマットなど。,１個,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-173,nakatsugawa,中津川市,携帯電話,燃えないごみ,バッテリー部分は外して有害ごみ。 取り外せないものは販売店へ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-174,nakatsugawa,中津川市,毛糸,燃えるごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-175,nakatsugawa,中津川市,計量器・はかり,燃えないごみ,電池を使用しているものは、電池は外して、有害ごみ。 プラスチック製で中に金属を使用していないものは、燃えるごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-176,nakatsugawa,中津川市,ゲートボール スティック（金属）,硬質ごみ,木製のものは、40cm以下に切って、燃えるごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-177,nakatsugawa,中津川市,ゲーム機,燃えないごみ,電気コードは切って、硬質ごみ｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-178,nakatsugawa,中津川市,ゲームソフト,燃えるごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-179,nakatsugawa,中津川市,化粧品瓶,燃えないごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-180,nakatsugawa,中津川市,下駄箱,大型ごみ,,１個,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-181,nakatsugawa,中津川市,血圧計（デジタル）,燃えないごみ,電池は外して、有害ごみ｡水銀式のものは、有害ごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-182,nakatsugawa,中津川市,玄関マット（ナイロン製）,燃えるごみ,金属製のものは、燃えないごみ。 40cmを超えるものは、大型ごみ。,１枚,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-183,nakatsugawa,中津川市,健康器具,大型ごみ,電気コードは切って、硬質ごみ｡,１個,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-184,nakatsugawa,中津川市,剣山,硬質ごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-185,nakatsugawa,中津川市,建築廃材,引取りできないごみ,家屋を解体した廃材、ボードその他全て。 廃棄物処理業者、販売店などへ相談｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-186,nakatsugawa,中津川市,鍵盤ハーモニカ,燃えるごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-187,nakatsugawa,中津川市,碁石,燃えないごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-188,nakatsugawa,中津川市,鯉のぼり,燃えるごみ,40cm以下に切って出す。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-189,nakatsugawa,中津川市,鯉のぼり（ポール、風車）,燃えないごみ,ポールは、指定袋に入る大きさにして出す。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-190,nakatsugawa,中津川市,高圧洗浄機,燃えないごみ,指定袋に収まらないものは、大型ごみ｡ エンジン式のものは、引取り不可。,１台,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-191,nakatsugawa,中津川市,耕運機,引取りできないごみ,廃棄物処理業者、販売店、農協などへ相談｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-192,nakatsugawa,中津川市,工具箱（金属製）,燃えないごみ,プラスチック製のものは、燃えるごみ｡ 指定袋に収まらないものは、大型ごみ。,１個,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-193,nakatsugawa,中津川市,工具類 （ドライバー・ペンチなど）,硬質ごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-194,nakatsugawa,中津川市,行李（こうり）,大型ごみ,,１セット,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-195,nakatsugawa,中津川市,ゴーグル,燃えないごみ,プラスチック製のものは、燃えるごみ｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-196,nakatsugawa,中津川市,コードリール,硬質ごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-197,nakatsugawa,中津川市,コーヒーメーカー,燃えないごみ,電気コードは切って、硬質ごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-198,nakatsugawa,中津川市,小型電化製品,燃えないごみ,電気コードは切って、硬質ごみ｡ 指定袋に収まらないものは、大型ごみ。,１台,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-199,nakatsugawa,中津川市,小型焼却炉（家庭用）,引取りできないごみ,廃棄物処理業者、販売店などへ相談｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-200,nakatsugawa,中津川市,固形燃料,燃えるごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-201,nakatsugawa,中津川市,ござ,燃えるごみ,40cmを超えるものは、大型ごみ。,１枚,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-202,nakatsugawa,中津川市,コタツ掛け・コタツ布団,大型ごみ,たたんで縛って出す｡燃えるごみに出す場合、40cm以下に切り （わたも切る）、指定袋に切ってあることを明記。,２枚まで 束ねて,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-203,nakatsugawa,中津川市,コタツ・コタツ板,大型ごみ,電気コードは切って、硬質ごみ｡,１セット を束ねて,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-204,nakatsugawa,中津川市,コタツの暖房器具 （豆炭コタツ）,有害ごみ,アスベスト含有のおそれのあるものは、燃えないごみの袋 に入れ、有害ごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-205,nakatsugawa,中津川市,コタツの電熱部,燃えないごみ,電気コードは切って、硬質ごみ｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-206,nakatsugawa,中津川市,コタツのダクトホース （省エネダクト）,大型ごみ,,１個,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-207,nakatsugawa,中津川市,コップ （ガラス製・金属製・陶器製）,燃えないごみ,プラスチック製のものは、燃えるごみ｡,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-208,nakatsugawa,中津川市,琴,大型ごみ,最大サイズ【140cm×90cm×200cm】を超えるものは、 引取り不可。,１個,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-209,nakatsugawa,中津川市,ごとく,硬質ごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-210,nakatsugawa,中津川市,碁盤（木製）,燃えるごみ,１辺が40cm以下で厚みが８cm以下のものに限る。 上記サイズを超えるものは、大型ごみ。,１台,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-211,nakatsugawa,中津川市,コピー機（家庭用）,燃えないごみ,卓上で使用するもので家庭用に限る。業務用のものは引取 不可。電気コードは切って、硬質ごみ。,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
naka-212,nakatsugawa,中津川市,ゴム手袋,燃えるごみ,,,中津川市 ごみの出し方ガイドブック,https://www.city.nakatsugawa.lg.jp/material/files/group/56/guidebook1.pdf,16,https://www.city.nakatsugawa.lg.jp/soshikikarasagasu/kankyocenter/1/1/gomi/7762.html,2026-04-17,,2026-08-13,False
